,Length_Title,Length_Plot_Synopsis,count_plot_synopsis_http,count_plot_synopsis_href,count_plot_synopsis_grtsign
11888,17,21279,0,0,0
11889,15,2644,0,0,0
11890,34,4640,0,0,0
11891,23,5230,0,0,0
11892,13,4094,0,0,0
11893,13,11084,0,0,0
11894,13,2572,0,0,0
11895,12,4376,0,0,0
11896,22,3693,0,0,0
11897,16,4056,0,0,0
11898,13,6654,0,0,0
11899,17,12330,0,0,0
11900,25,1307,0,0,0
11901,27,4981,0,0,0
11902,17,17931,0,0,0
11903,17,2083,0,0,0
11904,16,5594,0,0,0
11905,14,4184,0,0,0
11906,13,9022,0,0,0
11907,17,1551,0,0,0
11908,16,1104,0,0,0
11909,10,59251,0,0,0
11910,34,2357,0,0,0
11911,15,4020,0,0,0
11912,15,3395,0,0,0
11913,10,8120,0,0,0
11914,25,2006,0,0,0
11915,13,1021,0,0,0
11916,25,3200,0,0,0
11917,15,3630,0,0,0
11918,25,2662,0,0,0
11919,15,4708,0,0,0
11920,16,3328,0,0,0
11921,8,3732,0,0,0
11922,32,4282,0,0,0
11923,22,9989,0,0,0
11924,21,2574,0,0,0
11925,10,2804,0,0,0
11926,11,3862,0,0,0
11927,25,3478,0,0,0
11928,17,11768,0,0,0
11929,9,3705,0,0,0
11930,9,11673,0,0,0
11931,11,1859,0,0,0
11932,15,3833,0,0,0
11933,15,5650,0,0,0
11934,17,2341,0,0,0
11935,9,2316,0,0,0
11936,16,1459,0,0,0
11937,14,13191,0,0,0
11938,14,4080,0,0,0
11939,14,4080,0,0,0
11940,14,4080,0,0,0
11941,22,11050,0,0,0
11942,23,31563,0,0,0
11943,8,1808,0,0,0
11944,22,3416,0,0,0
11945,24,1730,0,0,0
11946,7,4282,0,0,0
11947,11,4795,0,0,0
11948,22,2989,0,0,0
11949,16,2040,0,0,0
11950,20,5092,0,0,0
11951,20,5092,0,0,0
11952,19,1287,0,0,0
11953,11,1041,0,0,0
11954,11,7455,0,0,0
11955,11,3570,0,0,0
11956,18,7938,0,0,0
11957,15,3993,0,0,0
11958,15,3993,0,0,0
11959,16,1057,0,0,0
11960,16,1476,0,0,0
11961,26,2312,0,0,0
11962,31,2757,0,0,0
11963,14,2981,0,0,0
11964,14,7999,0,0,0
11965,14,7999,0,0,0
11966,18,4815,0,0,0
11967,20,2596,0,0,0
11968,16,4350,0,0,0
11969,18,1617,0,0,0
11970,26,1946,0,0,0
11971,17,4125,0,0,0
11972,16,1116,0,0,0
11973,11,6930,0,0,0
11974,23,6034,0,0,0
11975,15,9661,0,0,0
11976,18,8347,0,0,0
11977,12,2345,0,0,0
11978,17,3910,0,0,0
11979,17,12760,0,0,0
11980,27,4743,0,0,0
11981,24,5747,0,0,0
11982,22,3236,0,0,0
11983,19,5444,0,0,0
11984,15,3553,0,0,0
11985,15,7052,0,0,0
11986,14,6069,0,0,0
11987,8,2336,0,0,0
11988,20,3435,0,0,0
11989,20,3435,0,0,0
11990,51,3875,0,0,0
11991,54,2980,0,0,0
11992,50,3315,0,0,0
11993,49,2663,0,0,0
11994,45,3440,0,0,0
11995,50,3219,0,0,0
11996,48,3531,0,0,0
11997,41,3280,0,0,0
11998,52,2877,0,0,0
11999,53,5623,0,0,0
12000,26,929,0,0,0
12001,12,1425,0,0,0
12002,14,4718,0,0,0
12003,22,3663,0,0,0
12004,19,2394,0,0,0
12005,8,1313,0,0,0
12006,18,6515,0,0,0
12007,24,2569,0,0,0
12008,18,3900,0,0,0
12009,18,3300,0,0,0
12010,15,3763,0,0,0
12011,14,4861,0,0,0
12012,16,3057,0,0,0
12013,39,2785,0,0,0
12014,22,4280,0,0,0
12015,24,1063,0,0,0
12016,21,3706,0,0,0
12017,15,3712,0,0,0
12018,22,2407,0,0,0
12019,16,32424,0,0,0
12020,17,5974,0,0,0
12021,25,2533,0,0,0
12022,17,1950,0,0,0
12023,16,2722,0,0,0
12024,20,5332,0,0,0
12025,33,3553,0,0,0
12026,26,6125,0,0,0
12027,26,18633,0,0,0
12028,25,25267,0,0,0
12029,13,5004,0,0,0
12030,15,6290,0,0,0
12031,36,1627,0,0,0
12032,12,6997,0,0,0
12033,21,3496,0,0,0
12034,14,4542,0,0,0
12035,15,3489,0,0,0
12036,15,3372,0,0,0
12037,13,951,0,0,0
12038,21,3030,0,0,0
12039,16,10157,0,0,0
12040,18,1486,0,0,0
12041,18,15676,0,0,0
12042,18,5139,0,0,0
12043,13,1708,0,0,0
12044,13,4675,0,0,0
12045,14,4201,0,0,0
12046,20,4293,0,0,0
12047,16,1365,0,0,0
12048,15,11605,0,0,0
12049,29,7734,0,0,0
12050,33,2366,0,0,0
12051,25,3847,0,0,0
12052,15,2743,0,0,0
12053,16,9177,0,0,0
12054,14,1237,0,0,0
12055,13,1992,0,0,0
12056,21,8063,0,0,0
12057,18,2729,0,0,0
12058,14,4433,0,0,0
12059,33,2634,0,0,0
12060,22,3943,0,0,0
12061,24,10225,0,0,0
12062,24,3470,0,0,0
12063,24,3470,0,0,0
12064,26,2747,0,0,0
12065,21,1619,0,0,0
12066,19,2746,0,0,0
12067,21,4154,0,0,0
12068,25,1246,0,0,0
12069,20,1994,0,0,0
12070,20,1445,0,0,0
12071,17,4270,0,0,0
12072,17,4270,0,0,0
12073,18,7258,0,0,0
12074,10,2376,0,0,0
12075,37,8400,0,0,0
12076,36,4330,0,0,0
12077,9,4207,0,0,0
12078,15,6799,0,0,0
12079,26,3198,0,0,0
12080,26,2998,0,0,0
12081,25,3077,0,0,0
12082,24,4559,0,0,0
12083,22,6844,0,0,0
12084,26,1914,0,0,0
12085,27,3952,0,0,0
12086,27,3952,0,0,0
12087,27,3952,0,0,0
12088,20,5324,0,0,0
12089,20,6162,0,0,0
12090,35,3702,0,0,0
12091,14,4300,0,0,0
12092,15,1297,0,0,0
12093,13,3033,0,0,0
12094,28,1838,0,0,0
12095,13,4391,0,0,0
12096,34,4089,0,0,0
12097,45,7875,0,0,0
12098,45,15029,0,0,0
12099,14,1639,0,0,0
12100,26,1212,0,0,0
12101,36,4484,0,0,0
12102,36,4484,0,0,0
12103,34,2985,0,0,0
12104,24,3079,0,0,0
12105,35,4204,0,0,0
12106,22,8617,0,0,0
12107,18,3742,0,0,0
12108,24,13370,0,0,0
12109,34,2359,0,0,0
12110,23,3090,0,0,0
12111,17,3169,0,0,0
12112,9,10908,0,0,0
12113,21,2333,0,0,0
12114,15,1584,0,0,0
12115,18,3441,0,0,0
12116,29,4530,0,0,0
12117,13,3625,0,0,0
12118,13,18562,0,0,0
12119,16,5140,0,0,0
12120,31,5554,0,0,0
12121,14,2383,0,0,0
12122,28,2682,0,0,0
12123,12,4193,0,0,0
12124,18,1661,0,0,0
12125,18,15885,0,0,0
12126,28,1817,0,0,0
12127,16,2344,0,0,0
12128,39,7525,0,0,0
12129,18,5454,0,0,0
12130,18,3740,0,0,0
12131,18,3740,0,0,0
12132,18,16225,0,0,0
12133,40,5474,0,0,0
12134,37,2963,0,0,0
12135,17,1586,0,0,0
12136,19,2578,0,0,0
12137,26,6509,0,0,0
12138,18,5927,0,0,0
12139,18,2226,0,0,0
12140,20,6728,0,0,0
12141,15,3317,0,0,0
12142,10,6347,0,0,0
12143,37,3611,0,0,0
12144,8,6963,0,0,0
12145,15,4204,0,0,0
12146,15,4204,0,0,0
12147,15,19161,0,0,0
12148,42,5605,0,0,0
12149,15,2952,0,0,0
12150,18,1770,0,0,0
12151,20,2131,0,0,0
12152,20,2766,0,0,0
12153,16,2812,0,0,0
12154,18,2430,0,0,0
12155,19,3061,0,0,0
12156,23,5248,0,0,0
12157,15,3193,0,0,0
12158,14,2660,0,0,0
12159,15,3673,0,0,0
12160,14,1898,0,0,0
12161,20,3745,0,0,0
12162,18,1649,0,0,0
12163,20,3061,0,0,0
12164,22,3373,0,0,0
12165,19,6342,0,0,0
12166,16,12092,0,0,0
12167,16,5960,0,0,0
12168,16,5960,0,0,0
12169,16,2313,0,0,0
12170,11,3330,0,0,0
12171,21,4651,0,0,0
12172,38,10422,0,0,0
12173,49,3662,0,0,0
12174,49,5239,0,0,0
12175,45,14641,0,0,0
12176,36,12298,0,0,0
12177,37,3259,0,0,0
12178,37,10792,0,0,0
12179,39,10823,0,0,0
12180,23,2360,0,0,0
12181,18,11506,0,0,0
12182,10,3611,0,0,0
12183,10,17991,0,0,0
12184,30,7844,0,0,0
12185,13,4460,0,0,0
12186,13,4480,0,0,0
12187,18,6204,0,0,0
12188,14,1844,0,0,0
12189,16,2736,0,0,0
12190,15,1370,0,0,0
12191,17,2712,0,0,0
12192,16,3272,0,0,0
12193,14,11594,0,0,0
12194,29,9300,0,0,0
12195,12,6306,0,0,0
12196,15,4475,0,0,0
12197,16,2955,0,0,0
12198,14,2687,0,0,0
12199,14,5073,0,0,0
12200,16,19773,0,0,0
12201,13,2191,0,0,0
12202,13,2237,0,0,0
12203,18,3319,0,0,0
12204,18,4889,0,0,0
12205,11,4127,0,0,0
12206,13,9692,0,0,0
12207,8,1374,0,0,0
12208,19,1424,0,0,0
12209,14,1087,0,0,0
12210,16,3412,0,0,0
12211,19,3437,0,0,0
12212,15,2500,0,0,0
12213,26,2938,0,0,0
12214,20,1965,0,0,0
12215,21,3152,0,0,0
12216,15,11319,0,0,0
12217,16,4036,0,0,0
12218,20,5636,0,0,0
12219,15,3330,0,0,0
12220,23,5565,0,0,0
12221,37,4969,0,0,0
12222,13,5586,0,0,0
12223,25,5460,0,0,0
12224,21,6470,0,0,0
12225,21,8988,0,0,0
12226,12,3954,0,0,0
12227,32,6325,0,0,0
12228,18,4177,0,0,0
12229,18,10063,0,0,0
12230,15,2321,0,0,0
12231,7,6076,0,0,0
12232,25,3268,0,0,0
12233,14,1201,0,0,0
12234,30,11484,0,0,0
12235,26,3449,0,0,0
12236,28,2161,0,0,0
12237,17,4179,0,0,0
12238,25,3461,0,0,0
12239,27,4183,0,0,0
12240,25,2389,0,0,0
12241,25,2389,0,0,0
12242,18,4385,0,0,0
12243,23,2708,0,0,0
12244,20,2162,0,0,0
12245,27,11274,0,0,0
12246,37,2120,0,0,0
12247,25,6263,0,0,0
12248,22,2409,0,0,0
12249,21,3089,0,0,0
12250,18,4766,0,0,0
12251,24,3245,0,0,0
12252,27,1626,0,0,0
12253,23,9963,0,0,0
12254,15,4385,0,0,0
12255,25,6785,0,0,0
12256,32,4062,0,0,0
12257,26,6481,0,0,0
12258,24,8514,0,0,0
12259,18,1738,0,0,0
12260,25,1697,0,0,0
12261,29,4393,0,0,0
12262,25,4239,0,0,0
12263,23,3919,0,0,0
12264,27,7160,0,0,0
12265,27,8149,0,0,0
12266,27,4526,0,0,0
12267,24,6344,0,0,0
12268,24,3483,0,0,0
12269,11,3137,0,0,0
12270,13,1899,0,0,0
12271,11,2470,0,0,0
12272,11,4235,0,0,0
12273,13,1237,0,0,0
12274,10,3696,0,0,0
12275,23,4345,0,0,0
12276,27,4269,0,0,0
12277,16,1804,0,0,0
12278,16,3836,0,0,0
12279,22,1099,0,0,0
12280,11,12503,0,0,0
12281,8,5775,0,0,0
12282,21,2332,0,0,0
12283,21,3021,0,0,0
12284,17,6738,0,0,0
12285,27,16772,0,0,0
12286,10,5146,0,0,0
12287,24,2327,0,0,0
12288,24,2327,0,0,0
12289,11,12456,0,0,0
12290,14,1645,0,0,0
12291,10,35544,0,0,2
12292,19,31736,0,0,0
12293,22,12563,0,0,0
12294,18,1220,0,0,0
12295,8,4448,0,0,0
12296,15,10031,0,0,0
12297,18,1652,0,0,0
12298,19,7593,0,0,0
12299,19,3664,0,0,0
12300,12,12869,0,0,0
12301,12,6068,0,0,0
12302,12,1344,0,0,0
12303,13,3213,0,0,0
12304,10,3092,0,0,0
12305,16,3984,0,0,0
12306,26,11881,0,0,0
12307,13,8954,0,0,0
12308,18,3262,0,0,0
12309,15,2860,0,0,0
12310,19,2648,0,0,0
12311,14,6326,0,0,0
12312,11,5345,0,0,0
12313,17,6453,0,0,0
12314,23,4649,0,0,0
12315,18,2360,0,0,0
12316,20,3720,0,0,0
12317,18,1027,0,0,0
12318,10,5269,0,0,0
12319,16,5145,0,0,0
12320,16,4476,0,0,0
12321,10,7211,0,0,0
12322,14,5990,0,0,0
12323,22,2473,0,0,0
12324,17,3552,0,0,0
12325,10,3684,0,0,0
12326,13,3260,0,0,0
12327,18,14794,0,0,0
12328,29,1399,0,0,0
12329,18,6240,0,0,0
12330,24,2769,0,0,0
12331,11,4850,0,0,0
12332,11,1293,0,0,0
12333,11,5251,0,0,0
12334,19,2321,0,0,0
12335,8,16710,0,0,0
12336,22,3139,0,0,0
12337,19,7703,0,0,0
12338,13,2185,0,0,0
12339,15,6447,0,0,0
12340,13,2981,0,0,0
12341,14,7199,0,0,0
12342,8,2087,0,0,0
12343,17,3377,0,0,0
12344,16,1855,0,0,0
12345,17,5108,0,0,0
12346,17,2005,0,0,0
12347,30,9819,0,0,0
12348,17,3720,0,0,0
12349,21,2760,0,0,0
12350,17,6886,0,0,0
12351,15,1085,0,0,0
12352,20,3523,0,0,0
12353,17,2063,0,0,0
12354,37,4090,0,0,0
12355,23,3668,0,0,0
12356,16,3874,0,0,0
12357,22,3512,0,0,0
12358,16,2271,0,0,0
12359,25,3092,0,0,0
12360,25,3658,0,0,0
12361,21,5772,0,0,0
12362,27,1741,0,0,0
12363,21,2625,0,0,0
12364,9,1531,0,0,0
12365,9,1786,0,0,0
12366,9,11521,0,0,0
12367,17,4516,0,0,0
12368,17,4516,0,0,0
12369,17,3216,0,0,0
12370,17,12154,0,0,0
12371,16,3502,0,0,0
12372,16,3500,0,0,0
12373,37,6137,0,0,0
12374,37,12654,0,0,0
12375,12,1648,0,0,0
12376,26,3343,0,0,0
12377,16,4852,0,0,0
12378,11,4839,0,0,0
12379,28,2040,0,0,0
12380,8,3220,0,0,0
12381,13,8863,0,0,0
12382,13,21130,0,0,0
12383,23,1508,0,0,0
12384,13,7007,0,0,0
12385,26,6377,0,0,0
12386,20,1867,0,0,0
12387,27,3616,0,0,0
12388,21,7169,0,0,0
12389,14,4538,0,0,0
12390,14,2133,0,0,0
12391,14,3321,0,0,0
12392,35,4961,0,0,0
12393,46,4177,0,0,0
12394,14,1709,0,0,0
12395,14,4348,0,0,0
12396,14,6274,0,0,0
12397,12,6970,0,0,0
12398,9,5550,0,0,0
12399,9,5550,0,0,0
12400,17,4112,0,0,0
12401,17,2619,0,0,0
12402,18,4576,0,0,0
12403,11,13334,0,0,0
12404,23,5908,0,0,0
12405,41,6928,0,0,0
12406,14,4831,0,0,0
12407,13,1632,0,0,0
12408,14,7762,0,0,0
12409,11,2599,0,0,0
12410,7,3074,0,0,0
12411,11,2928,0,0,0
12412,42,5337,0,0,0
12413,13,3948,0,0,0
12414,31,3701,0,0,0
12415,18,3548,0,0,0
12416,12,2398,0,0,0
12417,13,12371,0,0,0
12418,15,2060,0,0,0
12419,19,3519,0,0,0
12420,19,10344,0,0,0
12421,13,13328,0,0,0
12422,16,9439,0,0,0
12423,26,3322,0,0,0
12424,15,8628,0,0,0
12425,18,3485,0,0,0
12426,15,1781,0,0,0
12427,17,5212,0,0,0
12428,17,2375,0,0,0
12429,19,2992,0,0,0
12430,16,3504,0,0,0
12431,15,5165,0,0,0
12432,30,1051,0,0,0
12433,25,2325,0,0,0
12434,23,9759,0,0,0
12435,23,2253,0,0,0
12436,15,1793,0,0,0
12437,30,3444,0,0,0
12438,47,4811,0,0,0
12439,17,1276,0,0,0
12440,31,5168,0,0,0
12441,9,3910,0,0,0
12442,23,5547,0,0,0
12443,14,3729,0,0,0
12444,11,1388,0,0,0
12445,8,4675,0,0,0
12446,16,7176,0,0,0
12447,27,3552,0,0,0
12448,12,5694,0,0,0
12449,22,2216,0,0,0
12450,16,25240,0,0,0
12451,13,11818,0,0,0
12452,19,3581,0,0,0
12453,15,2905,0,0,0
12454,11,6696,0,0,0
12455,14,3918,0,0,0
12456,14,3918,0,0,0
12457,19,12009,0,0,0
12458,19,2197,0,0,0
12459,26,3416,0,0,0
12460,13,6144,0,0,0
12461,14,4187,0,0,0
12462,11,6695,0,0,0
12463,15,2173,0,0,0
12464,29,2988,0,0,0
12465,15,10196,0,0,0
12466,11,12976,0,0,0
12467,11,12976,0,0,0
12468,11,8667,0,0,0
12469,16,2502,0,0,0
12470,13,1005,0,0,0
12471,14,1938,0,0,0
12472,18,1505,0,0,0
12473,23,2855,0,0,0
12474,14,7718,0,0,0
12475,13,5681,0,0,0
12476,8,4525,0,0,0
12477,8,5634,0,0,0
12478,8,8235,0,0,0
12479,14,11624,0,0,0
12480,21,2048,0,0,0
12481,15,4065,0,0,0
12482,19,2190,0,0,0
12483,9,6577,0,0,0
12484,9,6577,0,0,0
12485,13,1993,0,0,0
12486,16,2523,0,0,0
12487,21,3574,0,0,0
12488,14,14627,0,0,0
12489,24,2014,0,0,0
12490,26,2125,0,0,0
12491,28,1591,0,0,0
12492,16,20723,0,0,0
12493,15,6487,0,0,0
12494,10,7723,0,0,0
12495,26,1611,0,0,0
12496,26,1611,0,0,0
12497,10,3679,0,0,0
12498,10,9790,0,0,0
12499,22,2541,0,0,0
12500,13,1237,0,0,0
12501,13,8322,0,0,0
12502,22,1669,0,0,0
12503,19,5296,0,0,0
12504,18,5864,0,0,0
12505,12,3935,0,0,0
12506,8,5871,0,0,0
12507,8,5871,0,0,0
12508,11,1020,0,0,0
12509,11,1020,0,0,0
12510,14,3950,0,0,0
12511,18,2346,0,0,0
12512,16,3566,0,0,0
12513,16,3566,0,0,0
12514,15,4116,0,0,0
12515,12,1113,0,0,0
12516,20,3698,0,0,0
12517,21,10531,0,0,0
12518,24,7348,0,0,0
12519,12,5855,0,0,0
12520,17,3190,0,0,0
12521,17,11708,0,0,0
12522,15,5308,0,0,0
12523,15,5308,0,0,0
12524,18,2795,0,0,0
12525,18,4661,0,0,0
12526,9,5325,0,0,0
12527,35,3060,0,0,0
12528,23,12085,0,0,0
12529,26,1544,0,0,0
12530,25,4539,0,0,0
12531,17,4277,0,0,0
12532,14,1532,0,0,0
12533,11,14258,0,0,0
12534,15,2498,0,0,0
12535,14,5382,0,0,0
12536,26,3628,0,0,0
12537,17,25985,0,0,0
12538,18,1791,0,0,0
12539,26,2879,0,0,0
12540,17,4740,0,0,0
12541,23,2378,0,0,0
12542,25,2972,0,0,0
12543,27,3016,0,0,0
12544,26,3794,0,0,0
12545,16,1138,0,0,0
12546,21,1311,0,0,0
12547,15,9943,0,0,0
12548,19,1456,0,0,0
12549,16,3670,0,0,0
12550,40,3670,0,0,0
12551,44,1083,0,0,0
12552,15,4296,0,0,0
12553,17,2448,0,0,0
12554,17,2027,0,0,0
12555,18,3525,0,0,0
12556,18,3525,0,0,0
12557,31,5321,0,0,0
12558,20,2932,0,0,0
12559,17,2782,0,0,0
12560,18,4926,0,0,0
12561,21,4976,0,0,0
12562,24,7548,0,0,0
12563,24,6654,0,0,0
12564,49,10853,0,0,0
12565,27,5354,0,0,0
12566,22,2395,0,0,0
12567,14,3991,0,0,0
12568,11,9007,0,0,0
12569,9,7304,0,0,0
12570,16,4971,0,0,0
12571,26,9717,0,0,0
12572,26,5373,0,0,0
12573,26,5373,0,0,0
12574,24,18182,0,0,0
12575,15,10180,0,0,0
12576,18,3276,0,0,0
12577,15,1145,0,0,0
12578,16,3647,0,0,0
12579,16,4452,0,0,0
12580,16,4452,0,0,0
12581,18,19503,0,0,0
12582,30,5976,0,0,0
12583,10,3313,0,0,0
12584,16,5262,0,0,0
12585,16,3917,0,0,0
12586,23,6210,0,0,0
12587,23,6210,0,0,0
12588,24,2046,0,0,0
12589,26,5511,0,0,0
12590,15,12672,0,0,0
12591,13,3064,0,0,0
12592,12,3922,0,0,0
12593,10,4176,0,0,0
12594,16,6990,0,0,0
12595,19,2572,0,0,0
12596,10,3197,0,0,0
12597,11,2475,0,0,0
12598,14,843,0,0,0
12599,20,1038,0,0,0
12600,22,7847,0,0,0
12601,14,5084,0,0,0
12602,30,5404,0,0,0
12603,12,1879,0,0,0
12604,11,3563,0,0,0
12605,30,2439,0,0,0
12606,30,2439,0,0,0
12607,22,7156,0,0,0
12608,9,12784,0,0,0
12609,16,1284,0,0,0
12610,57,7039,0,0,0
12611,25,3687,0,0,0
12612,11,2589,0,0,0
12613,12,36817,0,0,0
12614,23,3692,0,0,0
12615,24,1919,0,0,0
12616,12,6115,0,0,0
12617,12,22073,0,0,0
12618,24,2654,0,0,0
12619,15,15238,0,0,0
12620,25,3181,0,0,0
12621,25,3181,0,0,0
12622,25,3181,0,0,0
12623,25,3181,0,0,0
12624,27,3445,0,0,0
12625,19,22174,0,0,0
12626,19,3858,0,0,0
12627,18,14093,0,0,0
12628,20,5949,0,0,0
12629,40,5418,0,0,0
12630,25,23772,0,0,0
12631,27,3459,0,0,0
12632,13,2469,0,0,0
12633,21,10870,0,0,0
12634,21,2337,0,0,0
12635,21,2337,0,0,0
12636,16,2607,0,0,0
12637,35,11748,0,0,0
12638,40,2487,0,0,0
12639,30,1589,0,0,0
12640,17,1252,0,0,0
12641,29,2620,0,0,0
12642,19,2603,0,0,0
12643,13,7945,0,0,0
12644,11,1038,0,0,0
12645,13,6470,0,0,0
12646,17,2677,0,0,0
12647,17,2677,0,0,0
12648,13,3950,0,0,0
12649,29,2411,0,0,0
12650,12,4922,0,0,0
12651,15,1786,0,0,0
12652,22,7493,0,0,0
12653,18,2647,0,0,0
12654,12,14712,0,0,0
12655,15,5801,0,0,0
12656,15,5801,0,0,0
12657,15,5801,0,0,0
12658,13,5711,0,0,0
12659,22,5831,0,0,0
12660,11,9144,0,0,0
12661,16,2990,0,0,0
12662,14,1561,0,0,0
12663,15,2242,0,0,0
12664,12,13598,0,0,0
12665,27,2086,0,0,0
12666,22,1582,0,0,0
12667,18,3687,0,0,0
12668,9,4851,0,0,0
12669,18,9973,0,0,0
12670,24,9651,0,0,0
12671,16,2355,0,0,0
12672,26,3854,0,0,0
12673,24,2450,0,0,0
12674,24,3944,0,0,0
12675,11,3866,0,0,0
12676,24,5507,0,0,0
12677,9,6456,0,0,0
12678,19,851,0,0,0
12679,23,967,0,0,0
12680,9,723,0,0,0
12681,22,5385,0,0,0
12682,22,5536,0,0,0
12683,9,18798,0,0,0
12684,18,6899,0,0,0
12685,15,4669,0,0,0
12686,13,1333,0,0,0
12687,13,4518,0,0,0
12688,22,5648,0,0,0
12689,8,2311,0,0,0
12690,18,9362,0,0,0
12691,20,23149,0,0,0
12692,10,6203,0,0,0
12693,15,2096,0,0,0
12694,17,2696,0,0,0
12695,13,4969,0,0,0
12696,11,1910,0,0,0
12697,14,6051,0,0,0
12698,19,1059,0,0,0
12699,12,1985,0,0,0
12700,9,2068,0,0,0
12701,9,2068,0,0,0
12702,9,14895,0,0,0
12703,9,8090,0,0,0
12704,16,5301,0,0,0
12705,16,5301,0,0,0
12706,10,7542,0,0,0
12707,15,3156,0,0,0
12708,22,1962,0,0,0
12709,14,2904,0,0,0
12710,11,8420,0,0,0
12711,17,2400,0,0,0
12712,11,2123,0,0,0
12713,34,4166,0,0,0
12714,11,6398,0,0,0
12715,13,4917,0,0,0
12716,13,7917,0,0,0
12717,13,3303,0,0,0
12718,21,6049,0,0,0
12719,27,2127,0,0,0
12720,8,2756,0,0,0
12721,7,3592,0,0,0
12722,19,3210,0,0,0
12723,16,1193,0,0,0
12724,32,1861,0,0,0
12725,9,6802,0,0,0
12726,22,4381,0,0,0
12727,10,2765,0,0,0
12728,23,3948,0,0,0
12729,16,6041,0,0,0
12730,16,6041,0,0,0
12731,12,5000,0,0,0
12732,23,4141,0,0,0
12733,12,9963,0,0,0
12734,18,1655,0,0,0
12735,11,3620,0,0,0
12736,10,2277,0,0,0
12737,22,12035,0,0,0
12738,19,4063,0,0,0
12739,29,11810,0,0,0
12740,28,2258,0,0,0
12741,41,4873,0,0,0
12742,25,8927,0,0,0
12743,26,3014,0,0,0
12744,12,2938,0,0,0
12745,12,9743,0,0,0
12746,10,1028,0,0,0
12747,19,3249,0,0,0
12748,23,3086,0,0,0
12749,16,5143,0,0,0
12750,15,8238,0,0,0
12751,8,7861,0,0,0
12752,12,4671,0,0,0
12753,13,2524,0,0,0
12754,10,5439,0,0,0
12755,31,1709,0,0,0
12756,8,4088,0,0,0
12757,10,1143,0,0,0
12758,13,4068,0,0,0
12759,14,3724,0,0,0
12760,16,4503,0,0,0
12761,8,2853,0,0,0
12762,8,12039,0,0,0
12763,16,1705,0,0,0
12764,15,1575,0,0,0
12765,21,4126,0,0,0
12766,21,3402,0,0,0
12767,21,1892,0,0,0
12768,8,11590,0,0,0
12769,13,15272,0,0,0
12770,29,13474,0,0,0
12771,10,4411,0,0,0
12772,10,4411,0,0,0
12773,12,13500,0,0,0
12774,12,3757,0,0,0
12775,15,5696,0,0,0
12776,12,1546,0,0,0
12777,9,3603,0,0,0
12778,20,4276,0,0,0
12779,9,15076,0,0,0
12780,23,18524,0,0,0
12781,15,1933,0,0,0
12782,12,5542,0,0,0
12783,11,3325,0,0,0
12784,11,3325,0,0,0
12785,15,37950,0,0,0
12786,16,4557,0,0,0
12787,47,6304,0,0,0
12788,12,4623,0,0,0
12789,13,4227,0,0,0
12790,30,2772,0,0,0
12791,10,1339,0,0,0
12792,10,1339,0,0,0
12793,14,4441,0,0,0
12794,43,3327,0,0,0
12795,9,4256,0,0,0
12796,22,1708,0,0,0
12797,20,3025,0,0,0
12798,21,2626,0,0,0
12799,21,2056,0,0,0
12800,14,18115,0,0,0
12801,13,10605,0,0,0
12802,19,2232,0,0,0
12803,8,5965,0,0,0
12804,16,5559,0,0,0
12805,11,4995,0,0,0
12806,13,5318,0,0,0
12807,13,3337,0,0,0
12808,16,7019,0,0,0
12809,18,3743,0,0,0
12810,37,3760,0,0,0
12811,13,2727,0,0,0
12812,13,6561,0,0,0
12813,28,4331,0,0,0
12814,11,6447,0,0,0
12815,16,3086,0,0,0
12816,16,2286,0,0,0
12817,16,5730,0,0,0
12818,18,4378,0,0,0
12819,18,4378,0,0,0
12820,21,4228,0,0,0
12821,21,4228,0,0,0
12822,24,3470,0,0,0
12823,25,3053,0,0,0
12824,18,3968,0,0,0
12825,9,3227,0,0,0
12826,17,4953,0,0,0
12827,42,2857,0,0,0
12828,36,5013,0,0,0
12829,15,3098,0,0,0
12830,19,3576,0,0,0
12831,14,17080,0,0,0
12832,13,2991,0,0,0
12833,13,2436,0,0,0
12834,16,3786,0,0,0
12835,10,3131,0,0,0
12836,10,3131,0,0,0
12837,13,11729,0,0,0
12838,19,2810,0,0,0
12839,16,1359,0,0,0
12840,38,4061,0,0,0
12841,17,3181,0,0,0
12842,17,9102,0,0,0
12843,19,1741,0,0,0
12844,23,5731,0,0,0
12845,24,3016,0,0,0
12846,15,1249,0,0,0
12847,29,1905,0,0,0
12848,26,6538,0,0,0
12849,27,2028,0,0,0
12850,19,4811,0,0,0
12851,28,2830,0,0,0
12852,22,9814,0,0,0
12853,24,7443,0,0,0
12854,18,8239,0,0,0
12855,41,2492,0,0,0
12856,13,2623,0,0,0
12857,30,5299,0,0,0
12858,11,1866,0,0,0
12859,10,3748,0,0,0
12860,12,2483,0,0,0
12861,12,4286,0,0,0
12862,27,4982,0,0,0
12863,17,7236,0,0,0
12864,12,1406,0,0,0
12865,10,1947,0,0,0
12866,10,1947,0,0,0
12867,14,2587,0,0,0
12868,19,3108,0,0,0
12869,27,2988,0,0,0
12870,13,5126,0,0,0
12871,17,2787,0,0,0
12872,16,4973,0,0,0
12873,16,1885,0,0,0
12874,18,2770,0,0,0
12875,15,2042,0,0,0
12876,10,5109,0,0,0
12877,10,3906,0,0,0
12878,21,4384,0,0,0
12879,12,5781,0,0,0
12880,18,4799,0,0,0
12881,20,3245,0,0,0
12882,19,3240,0,0,0
12883,24,13824,0,0,0
